PRESIDENT 1996
,
Office,State,RaceDate,CensusPop,Area,AreaType,TotalVotes,RepVotes,RepCandidate,RepStatus,DemVotes,DemCandidate,DemStatus,ThirdParty,ThirdVotes,ThirdCandidate,ThirdStatus,OtherVotes,PluralityVotes,PluralityParty,RepVotesTotalPercent,DemVotesTotalPercent,ThirdVotesTotalPercent,OtherVotesTotalPercent,RepVotesMajorPercent,DemVotesMajorPercent,RaceNotes,TitleNotes,OtherNotes
President,Georgia,19961105,N/A,APPLING,County,"5,099","2,572","Dole, Robert",Challenger,"2,070","Clinton, Bill",Incumbent,Reform,446,"Perot, Ross",Challenger,11,502,R,50.44,40.60,8.75,.22,55.41,44.59,,,
President,Georgia,19961105,N/A,ATKINSON,County,"1,826",784,"Dole, Robert",Challenger,823,"Clinton, Bill",Incumbent,Reform,215,"Perot, Ross",Challenger,4,39,D,42.94,45.07,11.77,.22,48.79,51.21,,,
President,Georgia,19961105,N/A,BACON,County,"3,357","1,580","Dole, Robert",Challenger,"1,360","Clinton, Bill",Incumbent,Reform,402,"Perot, Ross",Challenger,15,220,R,47.07,40.51,11.97,.45,53.74,46.26,,,
President,Georgia,19961105,N/A,BAKER,County,"1,475",408,"Dole, Robert",Challenger,955,"Clinton, Bill",Incumbent,Reform,105,"Perot, Ross",Challenger,7,547,D,27.66,64.75,7.12,.47,29.93,70.07,,,
President,Georgia,19961105,N/A,BALDWIN,County,"11,205","4,570","Dole, Robert",Challenger,"5,740","Clinton, Bill",Incumbent,Reform,849,"Perot, Ross",Challenger,46,"1,170",D,40.79,51.23,7.58,.41,44.33,55.67,,,
President,Georgia,19961105,N/A,BANKS,County,"4,076","1,925","Dole, Robert",Challenger,"1,536","Clinton, Bill",Incumbent,Reform,595,"Perot, Ross",Challenger,20,389,R,47.23,37.68,14.60,.49,55.62,44.38,,,
President,Georgia,19961105,N/A,BARROW,County,"10,346","5,342","Dole, Robert",Challenger,"3,928","Clinton, Bill",Incumbent,Reform,942,"Perot, Ross",Challenger,134,"1,414",R,51.63,37.97,9.10,1.30,57.63,42.37,,,
President,Georgia,19961105,N/A,BARTOW,County,"18,025","9,250","Dole, Robert",Challenger,"6,853","Clinton, Bill",Incumbent,Reform,"1,770","Perot, Ross",Challenger,152,"2,397",R,51.32,38.02,9.82,.84,57.44,42.56,,,
President,Georgia,19961105,N/A,BEN HILL,County,"4,088","1,516","Dole, Robert",Challenger,"2,198","Clinton, Bill",Incumbent,Reform,358,"Perot, Ross",Challenger,16,682,D,37.08,53.77,8.76,.39,40.82,59.18,,,
President,Georgia,19961105,N/A,BERRIEN,County,"4,549","1,950","Dole, Robert",Challenger,"2,066","Clinton, Bill",Incumbent,Reform,525,"Perot, Ross",Challenger,8,116,D,42.87,45.42,11.54,.18,48.56,51.44,,,
President,Georgia,19961105,N/A,BIBB,County,"49,932","20,778","Dole, Robert",Challenger,"26,727","Clinton, Bill",Incumbent,Reform,"2,268","Perot, Ross",Challenger,159,"5,949",D,41.61,53.53,4.54,.32,43.74,56.26,,,
President,Georgia,19961105,N/A,BLECKLEY,County,"3,308","1,632","Dole, Robert",Challenger,"1,365","Clinton, Bill",Incumbent,Reform,300,"Perot, Ross",Challenger,11,267,R,49.33,41.26,9.07,.33,54.45,45.55,,,
President,Georgia,19961105,N/A,BRANTLEY,County,"3,634","1,738","Dole, Robert",Challenger,"1,494","Clinton, Bill",Incumbent,Reform,386,"Perot, Ross",Challenger,16,244,R,47.83,41.11,10.62,.44,53.77,46.23,,,
President,Georgia,19961105,N/A,BROOKS,County,"4,054","1,738","Dole, Robert",Challenger,"1,977","Clinton, Bill",Incumbent,Reform,314,"Perot, Ross",Challenger,25,239,D,42.87,48.77,7.75,.62,46.78,53.22,,,
