PRESIDENT 1988
,
Office,State,RaceDate,CensusPop,Area,AreaType,TotalVotes,RepVotes,RepCandidate,RepStatus,DemVotes,DemCandidate,DemStatus,ThirdParty,ThirdVotes,ThirdCandidate,ThirdStatus,OtherVotes,PluralityVotes,PluralityParty,RepVotesTotalPercent,DemVotesTotalPercent,ThirdVotesTotalPercent,OtherVotesTotalPercent,RepVotesMajorPercent,DemVotesMajorPercent,RaceNotes,TitleNotes,OtherNotes
President,Ohio,19881108,N/A,ADAMS,County,"9,744","5,916","Bush, George H.",Challenger,"3,740","Dukakis, Michael S.",Challenger,N/A,N/A,N/A,N/A,88,"2,176",R,60.71,38.38,.00,.90,61.27,38.73,,,
President,Ohio,19881108,N/A,ALLEN,County,"44,975","31,021","Bush, George H.",Challenger,"13,727","Dukakis, Michael S.",Challenger,N/A,N/A,N/A,N/A,227,"17,294",R,68.97,30.52,.00,.50,69.32,30.68,,,
President,Ohio,19881108,N/A,ASHLAND,County,"18,939","12,726","Bush, George H.",Challenger,"6,072","Dukakis, Michael S.",Challenger,N/A,N/A,N/A,N/A,141,"6,654",R,67.19,32.06,.00,.74,67.70,32.30,,,
President,Ohio,19881108,N/A,ASHTABULA,County,"38,556","17,654","Bush, George H.",Challenger,"20,536","Dukakis, Michael S.",Challenger,N/A,N/A,N/A,N/A,366,"2,882",D,45.79,53.26,.00,.95,46.23,53.77,,,
President,Ohio,19881108,N/A,ATHENS,County,"20,281","9,314","Bush, George H.",Challenger,"10,795","Dukakis, Michael S.",Challenger,N/A,N/A,N/A,N/A,172,"1,481",D,45.92,53.23,.00,.85,46.32,53.68,,,
President,Ohio,19881108,N/A,AUGLAIZE,County,"18,479","13,562","Bush, George H.",Challenger,"4,756","Dukakis, Michael S.",Challenger,N/A,N/A,N/A,N/A,161,"8,806",R,73.39,25.74,.00,.87,74.04,25.96,,,
President,Ohio,19881108,N/A,BELMONT,County,"31,973","12,214","Bush, George H.",Challenger,"19,515","Dukakis, Michael S.",Challenger,N/A,N/A,N/A,N/A,244,"7,301",D,38.20,61.04,.00,.76,38.49,61.51,,,
President,Ohio,19881108,N/A,BROWN,County,"12,698","7,539","Bush, George H.",Challenger,"5,047","Dukakis, Michael S.",Challenger,N/A,N/A,N/A,N/A,112,"2,492",R,59.37,39.75,.00,.88,59.90,40.10,,,
President,Ohio,19881108,N/A,BUTLER,County,"110,208","75,725","Bush, George H.",Challenger,"33,770","Dukakis, Michael S.",Challenger,N/A,N/A,N/A,N/A,713,"41,955",R,68.71,30.64,.00,.65,69.16,30.84,,,
President,Ohio,19881108,N/A,CARROLL,County,"10,994","6,179","Bush, George H.",Challenger,"4,667","Dukakis, Michael S.",Challenger,N/A,N/A,N/A,N/A,148,"1,512",R,56.20,42.45,.00,1.35,56.97,43.03,,,
President,Ohio,19881108,N/A,CHAMPAIGN,County,"13,368","8,995","Bush, George H.",Challenger,"4,272","Dukakis, Michael S.",Challenger,N/A,N/A,N/A,N/A,101,"4,723",R,67.29,31.96,.00,.76,67.80,32.20,,,
President,Ohio,19881108,N/A,CLARK,County,"56,503","32,729","Bush, George H.",Challenger,"23,247","Dukakis, Michael S.",Challenger,N/A,N/A,N/A,N/A,527,"9,482",R,57.92,41.14,.00,.93,58.47,41.53,,,
President,Ohio,19881108,N/A,CLERMONT,County,"53,085","37,417","Bush, George H.",Challenger,"15,352","Dukakis, Michael S.",Challenger,N/A,N/A,N/A,N/A,316,"22,065",R,70.49,28.92,.00,.60,70.91,29.09,,,
President,Ohio,19881108,N/A,CLINTON,County,"12,699","8,856","Bush, George H.",Challenger,"3,746","Dukakis, Michael S.",Challenger,N/A,N/A,N/A,N/A,97,"5,110",R,69.74,29.50,.00,.76,70.27,29.73,,,
President,Ohio,19881108,N/A,COLUMBIANA,County,"43,140","21,175","Bush, George H.",Challenger,"21,581","Dukakis, Michael S.",Challenger,N/A,N/A,N/A,N/A,384,406,D,49.08,50.03,.00,.89,49.53,50.47,,,
President,Ohio,19881108,N/A,COSHOCTON,County,"14,506","8,282","Bush, George H.",Challenger,"6,020","Dukakis, Michael S.",Challenger,N/A,N/A,N/A,N/A,204,"2,262",R,57.09,41.50,.00,1.41,57.91,42.09,,,
President,Ohio,19881108,N/A,CRAWFORD,County,"18,700","12,472","Bush, George H.",Challenger,"6,018","Dukakis, Michael S.",Challenger,N/A,N/A,N/A,N/A,210,"6,454",R,66.70,32.18,.00,1.12,67.45,32.55,,,
President,Ohio,19881108,N/A,CUYAHOGA,County,"601,117","242,439","Bush, George H.",Challenger,"353,401","Dukakis, Michael S.",Challenger,N/A,N/A,N/A,N/A,"5,277","110,962",D,40.33,58.79,.00,.88,40.69,59.31,,,
